N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Cancelada
562949,2021-08-11 09:47:00,14346.0,United Kingdom,501.0,759.14,0
542806,2021-02-01 11:20:00,12836.0,United Kingdom,254.0,798.99,0
573757,2021-11-01 09:46:00,17166.0,United Kingdom,21.0,78.75,0
542925,2021-02-02 09:39:00,14457.0,United Kingdom,88.0,113.64,0
545158,2021-02-28 13:28:00,15874.0,United Kingdom,52.0,584.35,0
549826,2021-04-12 12:53:00,15044.0,United Kingdom,114.0,440.5,0
573830,2021-11-01 11:35:00,16960.0,United Kingdom,76.0,148.96,0
548196,2021-03-29 15:44:00,16011.0,United Kingdom,63.0,118.55,0
575331,2021-11-09 13:52:00,13209.0,United Kingdom,593.0,1049.66,0
566491,2021-09-13 10:25:00,14060.0,United Kingdom,216.0,294.24,0
556514,2021-06-13 10:45:00,Cliente_generico,United Kingdom,2.0,23.25,0
572670,2021-10-25 13:14:00,13685.0,United Kingdom,1524.0,594.36,0
554356,2021-05-24 09:25:00,12670.0,France,210.0,393.34,0
570868,2021-10-12 16:18:00,Cliente_generico,United Kingdom,96.0,,0
549264,2021-04-07 12:45:00,Cliente_generico,United Kingdom,,,0
566062,2021-09-08 15:39:00,14522.0,United Kingdom,251.0,482.07,0
545598,2021-03-04 11:16:00,Cliente_generico,United Kingdom,,,0
542965,2021-02-02 11:22:00,Cliente_generico,United Kingdom,2.0,,0
551293,2021-04-27 14:28:00,14298.0,United Kingdom,618.0,428.64,0
C543743,2021-02-11 13:39:00,12505.0,Italy,,,1
C546191,2021-03-10 10:57:00,16422.0,United Kingdom,,,1
C577131,2021-11-17 20:01:00,15861.0,United Kingdom,,,1
574747,2021-11-07 08:34:00,15618.0,United Kingdom,239.0,357.81,0
555846,2021-06-07 13:21:00,14180.0,United Kingdom,21.0,149.15,0
540455,2021-01-07 12:07:00,12583.0,France,491.0,730.16,0
573293,2021-10-28 15:14:00,Cliente_generico,United Kingdom,10.0,,0
562721,2021-08-08 16:31:00,15985.0,United Kingdom,208.0,242.84,0
545021,2021-02-25 14:11:00,17663.0,United Kingdom,179.0,371.39,0
555367,2021-06-02 14:28:00,17900.0,United Kingdom,49.0,79.8,0
569907,2021-10-06 16:41:00,12569.0,Germany,13.0,77.4,0
559819,2021-07-12 16:58:00,12682.0,France,117.0,256.7,0
C570331,2021-10-10 12:18:00,14606.0,United Kingdom,,,1
C565284,2021-09-02 11:31:00,12471.0,Germany,,,1
575579,2021-11-10 11:49:00,13081.0,United Kingdom,144.0,72.0,0
567918,2021-09-22 17:20:00,Cliente_generico,United Kingdom,,,0
578665,2021-11-24 17:02:00,16570.0,United Kingdom,208.0,427.08,0
547796,2021-03-25 12:34:00,14646.0,Netherlands,731.0,1407.86,0
554967,2021-05-27 16:23:00,Cliente_generico,United Kingdom,1.0,5.95,0
C538531,2020-12-13 10:31:00,13715.0,United Kingdom,,,1
543032,2021-02-02 15:39:00,12990.0,United Kingdom,50.0,97.5,0
562166,2021-08-03 12:10:00,13209.0,United Kingdom,524.0,595.26,0
C561684,2021-07-28 19:36:00,13136.0,United Kingdom,,,1
556235,2021-06-09 15:29:00,12778.0,Netherlands,85.0,84.0,0
571741,2021-10-19 10:36:00,15610.0,United Kingdom,66.0,112.46,0
C546217,2021-03-10 12:04:00,14057.0,United Kingdom,,,1
537354,2020-12-06 12:23:00,12748.0,United Kingdom,85.0,133.07,0
560576,2021-07-19 14:59:00,17287.0,United Kingdom,110.0,202.07,0
581253,2021-12-08 11:15:00,16891.0,United Kingdom,28.0,115.95,0
576368,2021-11-14 18:33:00,Cliente_generico,United Kingdom,,,0
572913,2021-10-26 16:21:00,15993.0,United Kingdom,678.0,863.89,0
547324,2021-03-22 11:27:00,13014.0,United Kingdom,108.0,317.8,0
551900,2021-05-05 10:45:00,Cliente_generico,United Kingdom,2.0,,0
572534,2021-10-24 16:07:00,Cliente_generico,United Kingdom,,,0
579489,2021-11-29 15:22:00,16775.0,United Kingdom,27.0,129.15,0
565480,2021-09-05 11:27:00,18273.0,United Kingdom,40.0,102.0,0
565369,2021-09-02 15:02:00,Cliente_generico,United Kingdom,1.0,,0
551558,2021-05-03 10:41:00,17841.0,United Kingdom,152.0,327.71,0
C558202,2021-06-27 13:24:00,17841.0,United Kingdom,,,1
536614,2020-12-02 09:44:00,17850.0,United Kingdom,12.0,22.2,0
559525,2021-07-10 10:30:00,16923.0,United Kingdom,214.0,391.52,0
C543643,2021-02-10 17:44:00,16161.0,United Kingdom,,,1
536920,2020-12-03 12:01:00,Cliente_generico,United Kingdom,58.0,69.3,0
560714,2021-07-20 13:10:00,14456.0,United Kingdom,20.0,26.25,0
548746,2021-04-04 12:11:00,12471.0,Germany,40.0,50.0,0
566248,2021-09-11 12:06:00,13272.0,United Kingdom,72.0,140.96,0
C577364,2021-11-18 16:18:00,14140.0,United Kingdom,,,1
565475,2021-09-05 10:47:00,14156.0,EIRE,5034.0,7480.06,0
565424,2021-09-04 12:24:00,15215.0,United Kingdom,92.0,300.04,0
540350,2021-01-06 14:14:00,18283.0,United Kingdom,61.0,108.45,0
553612,2021-05-18 10:48:00,17556.0,United Kingdom,101.0,157.9,0
540274,2021-01-06 11:59:00,14618.0,United Kingdom,92.0,211.8,0
550996,2021-04-26 08:57:00,16681.0,United Kingdom,260.0,314.92,0
581580,2021-12-09 12:20:00,12748.0,United Kingdom,82.0,94.11,0
C554519,2021-05-24 16:59:00,13549.0,United Kingdom,,,1
573987,2021-11-02 11:14:00,Cliente_generico,United Kingdom,1.0,,0
574149,2021-11-03 11:29:00,13709.0,United Kingdom,293.0,774.9,0
544408,2021-02-18 13:29:00,16726.0,United Kingdom,106.0,61.0,0
540273,2021-01-06 11:57:00,17368.0,United Kingdom,711.0,563.15,0
578993,2021-11-27 15:38:00,15987.0,United Kingdom,182.0,244.86,0
581395,2021-12-08 13:18:00,16892.0,United Kingdom,35.0,123.12,0
543279,2021-02-06 14:46:00,17105.0,United Kingdom,359.0,319.4,0
C546204,2021-03-10 11:13:00,13599.0,United Kingdom,,,1
577813,2021-11-22 09:06:00,14297.0,United Kingdom,458.0,580.38,0
545103,2021-02-28 11:57:00,15039.0,United Kingdom,2.0,11.9,0
552245,2021-05-06 19:42:00,12748.0,United Kingdom,14.0,108.87,0
C546416,2021-03-13 10:48:00,14800.0,United Kingdom,,,1
542905,2021-02-01 15:11:00,12540.0,Spain,193.0,288.98,0
574705,2021-11-06 14:06:00,14553.0,United Kingdom,21.0,194.4,0
564951,2021-08-31 13:35:00,Cliente_generico,United Kingdom,1.0,8.25,0
565141,2021-09-01 13:40:00,17841.0,United Kingdom,212.0,354.39,0
576185,2021-11-14 11:25:00,Cliente_generico,United Kingdom,,,0
C562796,2021-08-09 14:27:00,13694.0,United Kingdom,,,1
560246,2021-07-17 12:17:00,14292.0,United Kingdom,328.0,1353.1,0
554026,2021-05-20 13:34:00,13324.0,United Kingdom,376.0,648.72,0
C549968,2021-04-13 14:24:00,14064.0,United Kingdom,,,1
568135,2021-09-23 17:04:00,Cliente_generico,United Kingdom,664.0,1934.53,0
574952,2021-11-08 09:47:00,13924.0,United Kingdom,123.0,172.33,0
564095,2021-08-23 10:31:00,14930.0,Channel Islands,52.0,165.58,0
577298,2021-11-18 12:49:00,14299.0,United Kingdom,497.0,525.55,0
557886,2021-06-23 13:39:00,17799.0,United Kingdom,233.0,580.04,0
536884,2020-12-03 11:42:00,14589.0,United Kingdom,5.0,39.75,0
572676,2021-10-25 13:30:00,16258.0,United Kingdom,649.0,1462.45,0
557126,2021-06-16 19:21:00,18168.0,United Kingdom,83.0,115.15,0
557118,2021-06-16 17:05:00,14849.0,United Kingdom,254.0,364.16,0
562885,2021-08-10 11:30:00,14024.0,United Kingdom,51.0,65.25,0
576906,2021-11-17 09:33:00,18225.0,United Kingdom,575.0,616.48,0
C578274,2021-11-23 13:42:00,17828.0,Malta,,,1
552248,2021-05-06 19:49:00,12748.0,United Kingdom,3.0,7.15,0
556314,2021-06-10 10:47:00,Cliente_generico,United Kingdom,,,0
560997,2021-07-22 13:59:00,12627.0,Germany,426.0,768.02,0
551567,2021-05-03 11:12:00,Cliente_generico,United Kingdom,13.0,,0
569702,2021-10-05 16:09:00,14396.0,United Kingdom,186.0,377.64,0
580372,2021-12-02 17:04:00,16359.0,United Kingdom,91.0,110.73,0
543121,2021-02-03 13:58:00,12662.0,Germany,184.0,336.7,0
565240,2021-09-02 10:05:00,17949.0,United Kingdom,372.0,1047.12,0
539338,2020-12-17 10:54:00,17404.0,Sweden,3714.0,2646.3,0
C577390,2021-11-18 17:01:00,18276.0,United Kingdom,,,1
571439,2021-10-17 13:25:00,17206.0,United Kingdom,76.0,204.24,0
566667,2021-09-14 11:34:00,14660.0,United Kingdom,124.0,156.79,0
538879,2020-12-14 15:50:00,15392.0,United Kingdom,402.0,338.98,0
546520,2021-03-14 12:28:00,14911.0,EIRE,498.0,706.6,0
C576397,2021-11-15 10:48:00,13081.0,United Kingdom,,,1
559981,2021-07-14 11:30:00,14562.0,United Kingdom,246.0,603.54,0
543194,2021-02-04 12:25:00,Cliente_generico,United Kingdom,,,0
565426,2021-09-04 12:41:00,12851.0,United Kingdom,109.0,135.18,0
578999,2021-11-27 16:08:00,17595.0,United Kingdom,144.0,230.89,0
543049,2021-02-03 10:09:00,Cliente_generico,United Kingdom,320.0,,0
577158,2021-11-18 09:58:00,16293.0,United Kingdom,135.0,342.83,0
C550172,2021-04-14 16:54:00,17440.0,United Kingdom,,,1
569249,2021-10-03 10:15:00,14092.0,United Kingdom,153.0,351.17,0
536370,2020-12-01 08:45:00,12583.0,France,449.0,855.86,0
580561,2021-12-05 10:25:00,Cliente_generico,United Kingdom,,,0
572477,2021-10-24 13:39:00,Cliente_generico,United Kingdom,,,0
564040,2021-08-22 12:45:00,14560.0,United Kingdom,16.0,57.2,0
549983,2021-04-13 15:55:00,16348.0,United Kingdom,77.0,157.29,0
567628,2021-09-21 13:01:00,14060.0,United Kingdom,646.0,738.58,0
558389,2021-06-29 10:18:00,14383.0,United Kingdom,201.0,242.09,0
567917,2021-09-22 17:19:00,14298.0,United Kingdom,2235.0,1364.61,0
579121,2021-11-28 12:01:00,17299.0,United Kingdom,69.0,91.06,0
C549533,2021-04-08 17:08:00,12408.0,Belgium,,,1
565324,2021-09-02 13:18:00,13232.0,United Kingdom,105.0,169.85,0
567208,2021-09-19 11:01:00,Cliente_generico,United Kingdom,2.0,,0
575048,2021-11-08 12:12:00,Cliente_generico,United Kingdom,,,0
548148,2021-03-29 12:31:00,17931.0,United Kingdom,164.0,297.2,0
580658,2021-12-05 13:44:00,17090.0,United Kingdom,122.0,224.04,0
580308,2021-12-02 14:30:00,14250.0,United Kingdom,138.0,240.22,0
563177,2021-08-12 14:03:00,17293.0,United Kingdom,1.0,65.0,0
571622,2021-10-18 10:58:00,14798.0,United Kingdom,46.0,76.34,0
578029,2021-11-22 13:33:00,16985.0,United Kingdom,285.0,860.7,0
543907,2021-02-14 12:16:00,17346.0,United Kingdom,62.0,105.57,0
553205,2021-05-16 08:13:00,15813.0,United Kingdom,234.0,533.26,0
577393,2021-11-18 17:06:00,14031.0,United Kingdom,806.0,2068.09,0
C560589,2021-07-19 15:50:00,15249.0,United Kingdom,,,1
552972,2021-05-12 13:43:00,16043.0,United Kingdom,85.0,224.54,0
554997,2021-05-29 15:35:00,16746.0,United Kingdom,226.0,321.96,0
560600,2021-07-19 17:04:00,Cliente_generico,United Kingdom,,,0
576326,2021-11-14 15:18:00,16504.0,United Kingdom,524.0,484.38,0
568150,2021-09-25 11:39:00,16689.0,United Kingdom,64.0,128.44,0
557670,2021-06-22 10:11:00,12798.0,Japan,2256.0,1607.04,0
562460,2021-08-05 11:19:00,17841.0,United Kingdom,169.0,245.83,0
C579739,2021-11-30 14:28:00,16956.0,United Kingdom,,,1
576388,2021-11-15 10:00:00,17510.0,United Kingdom,214.0,308.48,0
C569320,2021-10-03 12:19:00,15301.0,United Kingdom,,,1
542541,2021-01-28 14:25:00,Cliente_generico,United Kingdom,345.0,1551.56,0
555836,2021-06-07 12:36:00,13098.0,United Kingdom,469.0,531.36,0
543273,2021-02-06 11:29:00,16456.0,United Kingdom,247.0,449.28,0
581399,2021-12-08 13:27:00,17528.0,United Kingdom,198.0,200.5,0
544905,2021-02-24 13:54:00,17117.0,United Kingdom,68.0,116.2,0
565389,2021-09-02 16:19:00,Cliente_generico,United Kingdom,,,0
C573253,2021-10-28 12:14:00,17552.0,United Kingdom,,,1
C577369,2021-11-18 16:20:00,14132.0,United Kingdom,,,1
576650,2021-11-16 10:34:00,14286.0,United Kingdom,1505.0,1935.9,0
549274,2021-04-07 13:07:00,12721.0,France,239.0,366.2,0
C557505,2021-06-20 16:05:00,17490.0,United Kingdom,,,1
575710,2021-11-10 17:29:00,17901.0,United Kingdom,24.0,110.38,0
562788,2021-08-09 13:48:00,17669.0,United Kingdom,206.0,368.5,0
555286,2021-06-02 09:40:00,14298.0,United Kingdom,36.0,51.0,0
547528,2021-03-23 15:05:00,Cliente_generico,United Kingdom,2.0,,0
554667,2021-05-25 15:18:00,15727.0,United Kingdom,214.0,374.82,0
548991,2021-04-05 13:48:00,16915.0,United Kingdom,29.0,112.49,0
554709,2021-05-26 10:35:00,15769.0,United Kingdom,600.0,1086.0,0
570333,2021-10-10 12:19:00,18126.0,United Kingdom,144.0,206.83,0
556214,2021-06-09 14:14:00,14913.0,United Kingdom,455.0,301.32,0
569850,2021-10-06 13:59:00,16432.0,United Kingdom,276.0,287.4,0
557351,2021-06-20 10:42:00,16670.0,United Kingdom,4.0,13.0,0
571692,2021-10-18 14:34:00,13860.0,United Kingdom,7.0,27.29,0
563613,2021-08-18 08:49:00,12688.0,Israel,3028.0,4873.81,0
564821,2021-08-30 12:16:00,14078.0,United Kingdom,73.0,221.46,0
565123,2021-09-01 11:56:00,17949.0,United Kingdom,96.0,480.0,0
574480,2021-11-04 12:42:00,15010.0,United Kingdom,184.0,308.94,0
556516,2021-06-13 10:46:00,Cliente_generico,United Kingdom,50.0,351.42,0
569684,2021-10-05 14:42:00,13947.0,United Kingdom,44.0,90.6,0
561878,2021-07-31 12:34:00,17388.0,United Kingdom,59.0,189.83,0
579000,2021-11-27 16:18:00,13991.0,United Kingdom,14.0,31.3,0
573586,2021-10-31 14:48:00,14704.0,United Kingdom,1.0,15.0,0
556271,2021-06-09 19:40:00,17483.0,United Kingdom,50.0,155.1,0
C564900,2021-08-31 11:34:00,12948.0,United Kingdom,,,1
556495,2021-06-12 15:14:00,18069.0,United Kingdom,179.0,304.31,0
562042,2021-08-02 10:19:00,13075.0,United Kingdom,485.0,919.61,0
C546854,2021-03-17 13:55:00,17511.0,United Kingdom,,,1
543043,2021-02-02 17:15:00,17848.0,United Kingdom,13.0,44.35,0
542535,2021-01-28 13:37:00,12735.0,France,105.0,459.8,0
552676,2021-05-10 15:07:00,Cliente_generico,United Kingdom,106.0,864.26,0
555323,2021-06-02 11:02:00,Cliente_generico,United Kingdom,29.0,204.09,0
545327,2021-03-01 15:16:00,13166.0,United Kingdom,216.0,417.2,0
541001,2021-01-13 10:28:00,16500.0,United Kingdom,1.0,165.0,0
575203,2021-11-09 10:14:00,13018.0,United Kingdom,24.0,42.96,0
547079,2021-03-20 15:02:00,15408.0,United Kingdom,106.0,267.18,0
554557,2021-05-25 10:12:00,15804.0,United Kingdom,314.0,525.36,0
543586,2021-02-10 11:16:00,15809.0,United Kingdom,112.0,198.8,0
557846,2021-06-23 10:44:00,17365.0,United Kingdom,554.0,473.82,0
541511,2021-01-18 16:45:00,17576.0,United Kingdom,54.0,128.82,0
575483,2021-11-09 16:43:00,16996.0,United Kingdom,154.0,415.18,0
558113,2021-06-27 08:48:00,14911.0,EIRE,314.0,616.17,0
537030,2020-12-03 16:44:00,16455.0,United Kingdom,142.0,246.3,0
C566779,2021-09-15 10:03:00,13931.0,United Kingdom,,,1
562158,2021-08-03 11:45:00,15039.0,United Kingdom,219.0,536.58,0
578281,2021-11-23 13:53:00,14099.0,United Kingdom,74.0,213.8,0
581190,2021-12-07 16:55:00,Cliente_generico,United Kingdom,,,0
C576235,2021-11-14 13:28:00,17769.0,United Kingdom,,,1
571566,2021-10-18 10:19:00,13594.0,United Kingdom,359.0,396.97,0
572833,2021-10-26 11:41:00,12748.0,United Kingdom,15.0,30.82,0
580490,2021-12-04 12:48:00,15773.0,United Kingdom,311.0,635.68,0
C580919,2021-12-06 14:07:00,16571.0,United Kingdom,,,1
C575056,2021-11-08 12:24:00,17736.0,United Kingdom,,,1
573917,2021-11-01 17:08:00,18135.0,United Kingdom,48.0,147.0,0
573482,2021-10-31 11:20:00,Cliente_generico,United Kingdom,,,0
561655,2021-07-28 16:00:00,18102.0,United Kingdom,1828.0,6591.6,0
547511,2021-03-23 13:44:00,17411.0,United Kingdom,126.0,285.58,0
C558256,2021-06-27 17:08:00,13552.0,United Kingdom,,,1
540844,2021-01-11 16:24:00,12971.0,United Kingdom,38.0,71.5,0
546544,2021-03-14 15:41:00,16570.0,United Kingdom,232.0,454.08,0
540647,2021-01-10 14:57:00,17406.0,United Kingdom,515.0,1248.32,0
563955,2021-08-22 11:00:00,16652.0,United Kingdom,30.0,82.98,0
C537597,2020-12-07 12:34:00,15498.0,United Kingdom,,,1
577748,2021-11-21 14:24:00,15159.0,United Kingdom,828.0,1437.5,0
569480,2021-10-04 12:42:00,13408.0,United Kingdom,4.0,23.8,0
555472,2021-06-03 11:46:00,16701.0,United Kingdom,381.0,303.12,0
C572556,2021-10-24 17:26:00,17317.0,United Kingdom,,,1
538661,2020-12-13 15:42:00,15194.0,United Kingdom,119.0,309.05,0
C539565,2020-12-20 11:56:00,14113.0,United Kingdom,,,1
577747,2021-11-21 14:21:00,17450.0,United Kingdom,1182.0,5490.24,0
575391,2021-11-09 15:36:00,14354.0,United Kingdom,90.0,87.78,0
536808,2020-12-02 16:46:00,17659.0,United Kingdom,64.0,247.8,0
542396,2021-01-27 15:12:00,Cliente_generico,United Kingdom,,,0
575493,2021-11-10 08:39:00,18210.0,United Kingdom,271.0,321.37,0
556264,2021-06-09 18:42:00,16107.0,United Kingdom,94.0,532.9,0
539995,2021-01-04 10:12:00,Cliente_generico,United Kingdom,,,0
559401,2021-07-08 10:49:00,15039.0,United Kingdom,95.0,185.81,0
574035,2021-11-02 12:45:00,14606.0,United Kingdom,60.0,113.01,0
573407,2021-10-30 15:58:00,18067.0,United Kingdom,189.0,396.33,0
573752,2021-11-01 09:34:00,Cliente_generico,United Kingdom,,,0
542353,2021-01-27 12:19:00,16700.0,United Kingdom,463.0,508.36,0
547196,2021-03-21 12:44:00,12637.0,France,5.0,4.63,0
545300,2021-03-01 12:24:00,15092.0,United Kingdom,116.0,323.16,0
545896,2021-03-07 17:19:00,15869.0,United Kingdom,118.0,61.59,0
561652,2021-07-28 15:50:00,Cliente_generico,United Kingdom,2.0,,0
C579928,2021-12-01 09:29:00,14121.0,United Kingdom,,,1
568411,2021-09-27 10:52:00,Cliente_generico,United Kingdom,426.0,2886.66,0
C538375,2020-12-12 11:19:00,17126.0,United Kingdom,,,1
557315,2021-06-19 16:02:00,15535.0,United Kingdom,38.0,125.01,0
569319,2021-10-03 12:17:00,14290.0,United Kingdom,448.0,728.5,0
552491,2021-05-09 16:01:00,17033.0,United Kingdom,66.0,300.3,0
566395,2021-09-12 12:48:00,14952.0,United Kingdom,164.0,683.8,0
556915,2021-06-15 13:35:00,15036.0,United Kingdom,86.0,192.54,0
565870,2021-09-07 15:10:00,16828.0,United Kingdom,1.0,15.0,0
551860,2021-05-04 15:41:00,15508.0,United Kingdom,32.0,110.64,0
569263,2021-10-03 11:37:00,18102.0,United Kingdom,1702.0,4849.1,0
547872,2021-03-27 14:34:00,16777.0,United Kingdom,50.0,177.25,0
577060,2021-11-17 14:36:00,14397.0,United Kingdom,92.0,131.8,0
542277,2021-01-27 10:30:00,14440.0,United Kingdom,191.0,529.01,0
543117,2021-02-03 13:30:00,12464.0,Belgium,21.0,213.9,0
537246,2020-12-06 10:27:00,12808.0,Portugal,53.0,129.4,0
579442,2021-11-29 13:37:00,15152.0,United Kingdom,88.0,262.8,0
C576858,2021-11-16 15:52:00,17183.0,United Kingdom,,,1
548728,2021-04-04 09:55:00,13198.0,United Kingdom,835.0,903.01,0
565202,2021-09-01 16:44:00,14482.0,United Kingdom,123.0,227.85,0
C578377,2021-11-24 11:44:00,14277.0,France,,,1
562015,2021-08-01 14:06:00,17615.0,United Kingdom,30.0,57.3,0
546388,2021-03-11 13:42:00,Cliente_generico,United Kingdom,548.0,2472.63,0
549329,2021-04-08 10:49:00,Cliente_generico,United Kingdom,,,0
552867,2021-05-12 08:36:00,15513.0,United Kingdom,292.0,1105.0,0
564480,2021-08-25 13:24:00,17656.0,United Kingdom,240.0,318.92,0
540383,2021-01-06 17:47:00,16422.0,United Kingdom,203.0,406.77,0
550052,2021-04-14 12:00:00,17068.0,United Kingdom,198.0,422.55,0
536381,2020-12-01 09:41:00,15311.0,United Kingdom,198.0,449.98,0
557964,2021-06-24 09:27:00,15498.0,United Kingdom,165.0,272.26,0
549164,2021-04-06 17:20:00,Cliente_generico,United Kingdom,,,0
C538726,2020-12-14 11:18:00,13078.0,United Kingdom,,,1
570482,2021-10-10 17:00:00,17459.0,United Kingdom,227.0,300.39,0
545463,2021-03-03 08:36:00,13784.0,United Kingdom,57.0,96.75,0
569491,2021-10-04 13:25:00,14056.0,United Kingdom,240.0,528.68,0
567381,2021-09-20 10:12:00,17450.0,United Kingdom,6760.0,22104.8,0
569212,2021-10-02 12:05:00,15164.0,United Kingdom,217.0,474.87,0
549906,2021-04-12 16:28:00,14998.0,United Kingdom,105.0,183.64,0
569897,2021-10-06 16:01:00,17813.0,United Kingdom,595.0,1044.09,0
542694,2021-01-31 12:37:00,12908.0,United Kingdom,600.0,318.0,0
551817,2021-05-04 11:50:00,17974.0,United Kingdom,87.0,172.77,0
569241,2021-10-03 09:30:00,14488.0,United Kingdom,799.0,1064.28,0
545414,2021-03-02 12:43:00,12980.0,United Kingdom,24.0,838.8,0
C540380,2021-01-06 17:36:00,16094.0,United Kingdom,,,1
553039,2021-05-13 08:21:00,16422.0,United Kingdom,409.0,600.63,0
572229,2021-10-21 14:23:00,14329.0,United Kingdom,574.0,1161.36,0
536500,2020-12-01 12:35:00,17377.0,United Kingdom,102.0,223.9,0
568551,2021-09-27 14:58:00,14883.0,United Kingdom,250.0,184.21,0
553151,2021-05-13 14:53:00,13089.0,United Kingdom,416.0,692.96,0
578155,2021-11-23 11:32:00,12748.0,United Kingdom,73.0,176.94,0
541008,2021-01-13 10:48:00,17848.0,United Kingdom,68.0,72.26,0
C571750,2021-10-19 11:16:00,12744.0,Singapore,,,1
574951,2021-11-08 09:44:00,15763.0,United Kingdom,84.0,564.43,0
C541688,2021-01-20 16:15:00,12683.0,France,,,1
563707,2021-08-18 14:53:00,16626.0,United Kingdom,50.0,137.3,0
541678,2021-01-20 14:13:00,17771.0,United Kingdom,110.0,115.8,0
542881,2021-02-01 12:54:00,14587.0,United Kingdom,58.0,150.2,0
580879,2021-12-06 12:18:00,17346.0,United Kingdom,66.0,137.09,0
579962,2021-12-01 11:12:00,14243.0,United Kingdom,66.0,107.42,0
561037,2021-07-24 11:55:00,12472.0,Germany,472.0,612.1,0
547664,2021-03-24 13:16:00,13069.0,United Kingdom,398.0,273.98,0
C571543,2021-10-17 16:53:00,17677.0,United Kingdom,,,1
544922,2021-02-24 16:46:00,15847.0,United Kingdom,348.0,180.68,0
541756,2021-01-21 11:42:00,12664.0,Finland,164.0,661.58,0
578531,2021-11-24 14:40:00,17364.0,United Kingdom,205.0,250.26,0
537896,2020-12-09 10:33:00,18071.0,United Kingdom,157.0,258.95,0
549949,2021-04-13 12:57:00,13208.0,United Kingdom,148.0,205.28,0
577812,2021-11-22 08:56:00,16956.0,United Kingdom,114.0,308.74,0
538106,2020-12-09 15:20:00,17950.0,United Kingdom,57.0,72.82,0
557297,2021-06-19 13:54:00,12421.0,Spain,145.0,239.35,0
C537820,2020-12-08 14:10:00,16016.0,United Kingdom,,,1
550360,2021-04-18 10:55:00,14978.0,United Kingdom,84.0,394.83,0
547843,2021-03-27 11:22:00,18273.0,United Kingdom,20.0,51.0,0
551660,2021-05-03 12:16:00,15271.0,United Kingdom,54.0,106.66,0
C548469,2021-03-31 12:32:00,14543.0,United Kingdom,,,1
562418,2021-08-04 16:34:00,16572.0,United Kingdom,176.0,367.32,0
580820,2021-12-06 11:32:00,13685.0,United Kingdom,2.0,3.2,0
554678,2021-05-25 16:03:00,Cliente_generico,United Kingdom,,,0
568990,2021-09-29 16:42:00,15933.0,United Kingdom,271.0,316.46,0
577024,2021-11-17 12:47:00,14704.0,United Kingdom,107.0,159.65,0
C559498,2021-07-08 14:06:00,15078.0,United Kingdom,,,1
C566758,2021-09-14 16:05:00,14292.0,United Kingdom,,,1
564739,2021-08-28 14:28:00,16931.0,United Kingdom,81.0,174.83,0
551057,2021-04-26 11:59:00,16942.0,United Kingdom,138.0,285.04,0
571032,2021-10-13 12:38:00,13827.0,United Kingdom,46.0,111.29,0
C554361,2021-05-24 10:15:00,17811.0,United Kingdom,,,1
543919,2021-02-14 14:03:00,13157.0,United Kingdom,190.0,197.82,0
